RetDate,Site,Station,Spat,Quarter,Lat,Long,Bay,IvO,RetJulian,DepJulian,Days,SBD,Month,Year
12/15/2016,TB,8,0,4,27.71,-82.619167,MTB,O,9116,9057,59,0,12,2016
1/26/2017,TB,1,Z,1,27.699833,-82.695167,LTB,I,9158,9086,72,Z,1,2017
1/26/2017,TB,2,0,1,27.685833,-82.698,LTB,I,9158,9086,72,0,1,2017
1/26/2017,TB,3,0,1,27.659667,-82.686,LTB,I,9158,9086,72,0,1,2017
1/26/2017,TB,4,0,1,27.657167,-82.703833,LTB,I,9158,9086,72,0,1,2017
1/26/2017,TB,5,0,1,27.644667,-82.722167,LTB,I,9158,9086,72,0,1,2017
1/26/2017,TB,6,0,1,27.645,-82.711333,LTB,I,9158,9086,72,0,1,2017
1/26/2017,TB,7,Z,1,27.71,-82.619167,MTB,I,9158,9086,72,Z,1,2017
1/26/2017,TB,8,0,1,27.71,-82.619167,MTB,O,9158,9086,72,0,1,2017
2/27/2017,TB,1,0,1,27.699833,-82.695167,LTB,I,9190,9116,74,0,2,2017
2/27/2017,TB,2,0,1,27.685833,-82.698,LTB,I,9190,9116,74,0,2,2017
2/27/2017,TB,3,0,1,27.659667,-82.686,LTB,I,9190,9116,74,0,2,2017
2/27/2017,TB,4,0,1,27.657167,-82.703833,LTB,I,9190,9116,74,0,2,2017
2/27/2017,TB,5,0,1,27.644667,-82.722167,LTB,I,9190,9116,74,0,2,2017
2/27/2017,TB,6,0,1,27.645,-82.711333,LTB,I,9190,9116,74,0,2,2017
2/27/2017,TB,7,Z,1,27.71,-82.619167,MTB,I,9190,9116,74,Z,2,2017
2/27/2017,TB,8,0,1,27.71,-82.619167,MTB,O,9190,9116,74,0,2,2017
3/21/2017,TB,1,0,1,27.699833,-82.695167,LTB,I,9212,9158,54,0,3,2017
3/21/2017,TB,2,Z,1,27.685833,-82.698,LTB,I,9212,9158,54,Z,3,2017
3/21/2017,TB,3,0,1,27.659667,-82.686,LTB,I,9212,9158,54,0,3,2017
3/21/2017,TB,4,0,1,27.657167,-82.703833,LTB,I,9212,9158,54,0,3,2017
3/21/2017,TB,5,0,1,27.644667,-82.722167,LTB,I,9212,9158,54,0,3,2017
3/21/2017,TB,6,0,1,27.645,-82.711333,LTB,I,9212,9158,54,0,3,2017
3/21/2017,TB,7,0,1,27.71,-82.619167,MTB,I,9212,9158,54,0,3,2017
3/21/2017,TB,8,0,1,27.71,-82.619167,MTB,O,9212,9158,54,0,3,2017
4/18/2017,TB,1,0,2,27.699833,-82.695167,LTB,I,9240,9190,50,0,4,2017
4/18/2017,TB,2,0,2,27.685833,-82.698,LTB,I,9240,9190,50,0,4,2017
4/18/2017,TB,3,0,2,27.659667,-82.686,LTB,I,9240,9190,50,0,4,2017
4/18/2017,TB,4,0,2,27.657167,-82.703833,LTB,I,9240,9190,50,0,4,2017
4/18/2017,TB,5,0,2,27.644667,-82.722167,LTB,I,9240,9190,50,0,4,2017
4/18/2017,TB,6,0,2,27.645,-82.711333,LTB,I,9240,9190,50,0,4,2017
4/18/2017,TB,7,0,2,27.71,-82.619167,MTB,I,9240,9190,50,0,4,2017
4/18/2017,TB,8,0,2,27.71,-82.619167,MTB,O,9240,9190,50,0,4,2017
5/15/2017,TB,1,0,2,27.699833,-82.695167,LTB,I,9267,9212,55,0,5,2017
5/15/2017,TB,2,15,2,27.685833,-82.698,LTB,I,9267,9212,55,0.27,5,2017
5/15/2017,TB,3,1,2,27.659667,-82.686,LTB,I,9267,9212,55,0.02,5,2017
5/15/2017,TB,4,0,2,27.657167,-82.703833,LTB,I,9267,9212,55,0,5,2017
5/15/2017,TB,5,12,2,27.644667,-82.722167,LTB,I,9267,9212,55,0.22,5,2017
5/15/2017,TB,6,0,2,27.645,-82.711333,LTB,I,9267,9212,55,0,5,2017
5/15/2017,TB,7,2,2,27.71,-82.619167,MTB,I,9267,9212,55,0.04,5,2017
5/15/2017,TB,8,0,2,27.71,-82.619167,MTB,O,9267,9212,55,0,5,2017
6/14/2017,TB,1,12,2,27.699833,-82.695167,LTB,I,9297,9240,57,0.21,6,2017
6/14/2017,TB,2,4,2,27.685833,-82.698,LTB,I,9297,9240,57,0.07,6,2017
6/14/2017,TB,3,4,2,27.659667,-82.686,LTB,I,9297,9240,57,0.07,6,2017
6/14/2017,TB,4,3,2,27.657167,-82.703833,LTB,I,9297,9240,57,0.05,6,2017
6/14/2017,TB,5,2,2,27.644667,-82.722167,LTB,I,9297,9240,57,0.04,6,2017
6/14/2017,TB,6,0,2,27.645,-82.711333,LTB,I,9297,9240,57,0,6,2017
6/14/2017,TB,7,1,2,27.71,-82.619167,MTB,I,9297,9240,57,0.02,6,2017
6/14/2017,TB,8,1,2,27.71,-82.619167,MTB,O,9297,9240,57,0.02,6,2017
7/26/2017,TB,1,1,3,27.699833,-82.695167,LTB,I,9339,9267,72,0.01,7,2017
7/26/2017,TB,2,0,3,27.685833,-82.698,LTB,I,9339,9267,72,0,7,2017
7/26/2017,TB,3,1,3,27.659667,-82.686,LTB,I,9339,9267,72,0.01,7,2017
7/26/2017,TB,4,0,3,27.657167,-82.703833,LTB,I,9339,9267,72,0,7,2017
7/26/2017,TB,5,0,3,27.644667,-82.722167,LTB,I,9339,9267,72,0,7,2017
7/26/2017,TB,6,0,3,27.645,-82.711333,LTB,I,9339,9267,72,0,7,2017
7/26/2017,TB,7,0,3,27.71,-82.619167,MTB,I,9339,9267,72,0,7,2017
7/26/2017,TB,8,0,3,27.71,-82.619167,MTB,O,9339,9267,72,0,7,2017
8/15/2017,TB,1,0,3,27.699833,-82.695167,LTB,I,9359,9297,62,0,8,2017
8/15/2017,TB,2,1,3,27.685833,-82.698,LTB,I,9359,9297,62,0.02,8,2017
8/15/2017,TB,3,0,3,27.659667,-82.686,LTB,I,9359,9297,62,0,8,2017
8/15/2017,TB,4,0,3,27.657167,-82.703833,LTB,I,9359,9297,62,0,8,2017
8/15/2017,TB,5,0,3,27.644667,-82.722167,LTB,I,9359,9297,62,0,8,2017
8/15/2017,TB,6,0,3,27.645,-82.711333,LTB,I,9359,9297,62,0,8,2017
8/15/2017,TB,7,Z,3,27.71,-82.619167,MTB,I,9359,9297,62,Z,8,2017
8/15/2017,TB,8,Z,3,27.71,-82.619167,MTB,O,9359,9297,62,Z,8,2017
9/21/2017,TB,1,0,3,27.699833,-82.695167,LTB,I,9396,9339,57,0,9,2017
9/21/2017,TB,2,0,3,27.685833,-82.698,LTB,I,9396,9339,57,0,9,2017
9/21/2017,TB,3,0,3,27.659667,-82.686,LTB,I,9396,9339,57,0,9,2017
9/21/2017,TB,4,0,3,27.657167,-82.703833,LTB,I,9396,9339,57,0,9,2017
9/21/2017,TB,5,0,3,27.644667,-82.722167,LTB,I,9396,9339,57,0,9,2017
9/21/2017,TB,6,1,3,27.645,-82.711333,LTB,I,9396,9339,57,0.02,9,2017
9/21/2017,TB,7,0,3,27.71,-82.619167,MTB,I,9396,9339,57,0,9,2017
9/21/2017,TB,8,Z,3,27.71,-82.619167,MTB,O,9396,9339,57,Z,9,2017
10/31/2017,TB,1,0,4,27.699833,-82.695167,LTB,I,9436,9359,77,0,10,2017
10/31/2017,TB,2,0,4,27.685833,-82.698,LTB,I,9436,9359,77,0,10,2017
10/31/2017,TB,3,0,4,27.659667,-82.686,LTB,I,9436,9359,77,0,10,2017
10/31/2017,TB,4,0,4,27.657167,-82.703833,LTB,I,9436,9359,77,0,10,2017
10/31/2017,TB,5,0,4,27.644667,-82.722167,LTB,I,9436,9359,77,0,10,2017
10/31/2017,TB,6,0,4,27.645,-82.711333,LTB,I,9436,9359,77,0,10,2017
10/31/2017,TB,7,0,4,27.71,-82.619167,MTB,I,9436,9359,77,0,10,2017
10/31/2017,TB,8,0,4,27.71,-82.619167,MTB,O,9436,9359,77,0,10,2017
11/21/2017,TB,1,0,4,27.699833,-82.695167,LTB,I,9457,9396,61,0,11,2017
11/21/2017,TB,2,3,4,27.685833,-82.698,LTB,I,9457,9396,61,0.05,11,2017
11/21/2017,TB,3,2,4,27.659667,-82.686,LTB,I,9457,9396,61,0.03,11,2017
11/21/2017,TB,4,0,4,27.657167,-82.703833,LTB,I,9457,9396,61,0,11,2017
11/21/2017,TB,5,Z,4,27.644667,-82.722167,LTB,I,9457,9396,61,Z,11,2017
11/21/2017,TB,6,0,4,27.645,-82.711333,LTB,I,9457,9396,61,0,11,2017
11/21/2017,TB,7,0,4,27.71,-82.619167,MTB,I,9457,9396,61,0,11,2017
11/21/2017,TB,8,0,4,27.71,-82.619167,MTB,O,9457,9396,61,0,11,2017
12/18/2017,TB,1,0,4,27.699833,-82.695167,LTB,I,9484,9436,48,0,12,2017
12/18/2017,TB,2,0,4,27.685833,-82.698,LTB,I,9484,9436,48,0,12,2017
12/18/2017,TB,3,0,4,27.659667,-82.686,LTB,I,9484,9436,48,0,12,2017
12/18/2017,TB,4,0,4,27.657167,-82.703833,LTB,I,9484,9436,48,0,12,2017
12/18/2017,TB,5,0,4,27.644667,-82.722167,LTB,I,9484,9436,48,0,12,2017
12/18/2017,TB,6,0,4,27.645,-82.711333,LTB,I,9484,9436,48,0,12,2017
12/18/2017,TB,7,1,4,27.71,-82.619167,MTB,I,9484,9436,48,0.02,12,2017
12/18/2017,TB,8,0,4,27.71,-82.619167,MTB,O,9484,9436,48,0,12,2017
